,Locality,Type of property,Subtype of property,Price,Number of bedrooms,Livable surface,Kitchen equipment,Number of bathrooms,Number of toilets,Floor of appartment,Number of floors,Balcony,State of the property,Build Year,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Entry phone,Elevator,Number of showers,Number of facades,Terrace,Surface terrace,Surface bedroom 2,Security door,Access for disabled,Sewer Connection,Garden,Surface garden,Surface bedroom 3,Garage
6674,2650 Edegem,house,residence,365000,3,152.0,Super equipped,1,2,,,0,Normal,,20.623745837509457,0,30.0,0,16.560047913355383,0,0,1,2,0,0,16.694271025514933,0,0,1,1,85.0,13.554084587420888,0
6675,2650 Edegem,house,residence,415000,3,189.0,Partially equipped,1,2,,,0,Normal,1965,25.643999758482156,0,35.0,0,20.591112208053733,0,0,1,2,1,21.0,20.758008051462646,0,0,1,0,601.5977268823499,16.85343412514834,1
6676,2650 Edegem,house,residence,269000,5,270.0,Partially equipped,2,2,,,0,To be renovated,1954,36.63428536926022,0,30.0,0,29.415874582933906,0,0,1,3,1,7.0,29.65429721637521,0,0,1,0,859.4253241176427,24.07633446449763,1
6677,2650 Edegem,house,residence,349000,2,160.0,Super equipped,1,2,,,0,Normal,1936,21.709206144746798,0,46.863326466764875,0,17.43162938247935,0,0,1,2,1,40.0,17.572916868963087,0,0,1,0,509.2890809586031,14.26745746044304,1
6678,2650 Edegem,house,residence,429000,3,150.0,Fully equipped,1,2,,2,0,Normal,1989,36.0,0,40.0,0,9.0,0,0,1,2,1,30.0,16.474609564652894,0,0,1,1,263.0,13.37574136916535,1
6679,2650 Edegem,house,residence,419000,3,176.0,Fully equipped,1,1,,,0,To be renovated,1956,23.880126759221476,0,30.0,0,7.0,0,0,1,2,0,0,19.330208555859397,0,0,0,0,560.2179890544634,15.694203206487344,1
6680,2650 Edegem,house,residence,445000,3,111.0,Partially equipped,1,2,,,0,Normal,1956,15.06076176291809,0,32.0,0,12.09319288409505,0,0,1,3,1,23.0,12.19121107784314,0,0,1,1,151.0,9.89804861318236,0
6681,2650 Edegem,house,residence,358000,4,172.0,Super equipped,2,3,,,0,New,,23.33739660560281,0,50.37807595177224,0,18.739001586165305,0,0,1,2,1,11.0,18.89088563413532,0,0,1,1,47.0,15.337516769976268,0
6682,2650 Edegem,flat,apartment,299000,2,83.0,Super equipped,1,1,,,0,Excellent,1971,11.261650687587402,0,24.31035060463428,0,9.042657742161165,1,0,1,2,0,0,9.115950625774602,0,0,1,0,264.19371074727536,7.401243557604827,0
6685,2650 Edegem,flat,apartment,245000,2,90.0,Super equipped,1,1,,3,0,Normal,1974,12.211428456420073,0,26.360621137555242,0,9.805291527644636,1,1,1,2,1,8.0,9.884765738791737,0,0,1,0,286.4751080392142,8.02544482149921,0
6686,2650 Edegem,flat,apartment,299000,1,65.0,Partially equipped,1,1,2,,0,New,2021,12.0,0,30.0,0,7.081599436632237,1,1,1,2,1,11.0,7.138997478016254,0,0,1,0,206.8986891394325,5.796154593304985,0
6688,2650 Edegem,flat,apartment,195000,2,90.0,Partially equipped,1,1,,,0,To be renovated,1978,12.211428456420073,0,34.0,0,9.805291527644636,1,0,1,2,1,10.0,9.884765738791737,0,0,1,0,286.4751080392142,8.02544482149921,0
6689,2650 Edegem,flat,apartment,199000,2,90.0,Partially equipped,1,1,,,0,Normal,,12.211428456420073,0,26.360621137555242,0,9.805291527644636,1,0,1,2,1,4.0,9.884765738791737,0,0,1,0,286.4751080392142,8.02544482149921,0
6690,2650 Edegem,flat,apartment,595000,3,175.0,Partially equipped,2,1,1,,0,Normal,,23.74444422081681,0,51.25676332302408,1,19.06584463708679,1,1,1,2,1,,19.220377825428375,0,0,1,0,557.0349322984721,15.605031597359575,1
6691,2650 Edegem,flat,apartment,235000,2,90.0,Super equipped,1,1,,,0,Normal,1963,12.211428456420073,0,34.0,0,9.805291527644636,1,0,1,2,1,4.0,9.884765738791737,0,0,1,0,286.4751080392142,8.02544482149921,0
6692,2650 Edegem,flat,apartment,185000,2,85.0,Partially equipped,1,1,,,0,To be renovated,1976,11.533015764396737,0,30.0,0,9.260553109442156,1,0,1,2,1,9.0,9.33561208663664,0,0,1,0,270.5598242592579,7.579586775860365,0
6693,2650 Edegem,flat,apartment,525000,3,150.0,Super equipped,1,2,,,0,Normal,2004,20.35238076070012,0,65.0,0,16.34215254607439,1,1,1,4,1,40.0,16.474609564652894,0,0,1,0,477.4585133986904,13.37574136916535,0
6694,2650 Edegem,flat,apartment,329500,2,97.0,Super equipped,1,1,,3,0,New,2021,13.161206225252746,0,31.0,0,10.567925313128107,1,1,1,3,1,10.0,10.65358085180887,0,0,1,0,308.7565053311531,8.649646085393593,0
6695,2650 Edegem,flat,apartment,312500,2,97.0,Super equipped,1,1,,3,0,New,2021,13.161206225252746,0,31.0,0,10.567925313128107,1,1,1,3,1,10.0,10.65358085180887,0,0,1,0,308.7565053311531,8.649646085393593,0
6696,2650 Edegem,flat,apartment,305000,2,97.0,Super equipped,1,1,,3,0,New,2021,13.161206225252746,0,31.0,0,10.567925313128107,1,1,1,3,1,10.0,10.65358085180887,0,0,1,0,308.7565053311531,8.649646085393593,0
6697,2650 Edegem,flat,apartment,270000,2,100.0,Super equipped,1,1,,2,0,Normal,1973,13.568253840466749,0,29.289579041728047,0,10.894768364049595,1,0,1,2,0,0,10.983073043101928,0,0,1,1,60.0,8.9171609127769,1
6698,2650 Edegem,flat,apartment,249000,2,90.0,Super equipped,1,1,,2,0,Normal,,12.211428456420073,0,26.360621137555242,0,9.805291527644636,1,0,1,2,0,0,9.884765738791737,0,0,1,0,286.4751080392142,8.02544482149921,0
6699,2650 Edegem,flat,apartment,199000,2,82.0,Partially equipped,1,1,,,0,Normal,1967,11.125968149182734,0,24.017454814217,0,8.933710058520669,1,0,1,2,0,0,9.006119895343582,0,0,1,0,261.0106539912841,7.312071948477058,0
6700,2650 Edegem,flat,apartment,285000,2,82.0,Partially equipped,1,1,1,3,0,New,,13.0,0,29.0,0,8.933710058520669,1,0,1,2,1,9.0,9.0,0,0,1,0,261.0106539912841,7.312071948477058,0
6701,2650 Edegem,flat,apartment,285000,2,84.0,Partially equipped,1,1,1,3,0,New,,13.0,0,24.60324639505156,0,9.15160542580166,1,0,1,3,1,9.0,9.0,0,0,1,0,267.3767675032666,7.490415166732596,1
6702,2650 Edegem,flat,apartment,449500,3,130.0,Partially equipped,1,2,,,0,New,2021,17.638729992606773,0,38.07645275424646,0,14.163198873264474,1,1,1,3,1,15.0,14.277994956032508,0,0,1,0,413.797378278865,11.59230918660997,0
6703,2650 Edegem,flat,apartment,299000,2,82.0,Partially equipped,1,1,2,3,0,New,,11.125968149182734,0,24.017454814217,0,8.933710058520669,1,0,1,2,1,9.0,9.006119895343582,0,0,1,0,261.0106539912841,7.312071948477058,0
6704,2650 Edegem,flat,apartment,175000,2,85.0,Partially equipped,1,1,,,0,To be renovated,1973,11.533015764396737,0,34.0,0,9.260553109442156,1,1,1,2,1,15.0,9.33561208663664,0,0,1,0,270.5598242592579,7.579586775860365,1
6705,2660 Hoboken,house,residence,289000,2,186.0,Partially equipped,1,2,,,0,Normal,1990,25.23695214326815,0,54.47861701761417,0,20.264269157132247,0,0,1,2,0,0,20.42851586016959,0,0,1,1,27.0,16.585919297765034,0
6706,2660 Hoboken,flat,apartment,269000,2,90.0,Fully equipped,1,1,1,6,0,Normal,2009,22.0,0,32.0,0,7.0,1,0,1,2,1,12.0,9.884765738791737,0,0,1,0,286.4751080392142,8.02544482149921,0
6707,2660 Hoboken,flat,apartment,255000,3,85.0,Fully equipped,1,1,11,,0,Excellent,,8.0,0,23.0,1,6.0,1,0,1,2,1,7.0,16.0,0,0,1,0,270.5598242592579,10.0,0
6708,2660 Hoboken,house,residence,430000,4,205.0,Partially equipped,1,1,,,0,Fully renovated,1995,27.814920372956834,0,60.043637035542496,0,22.33427514630167,0,0,1,3,1,,22.515299738358955,0,0,1,1,652.5266349782102,18.280179871192644,0
6709,2660 Hoboken,house,residence,369000,3,160.0,Fully equipped,1,2,,3,0,Normal,1975,21.709206144746798,0,46.863326466764875,0,17.43162938247935,0,0,1,2,0,0,17.572916868963087,0,0,1,1,509.2890809586031,14.26745746044304,1
6710,2660 Hoboken,flat,ground-floor,249000,2,91.0,Super equipped,1,1,,3,0,Excellent,2017,12.34711099482474,0,31.0,0,9.914239211285132,1,1,1,2,0,0,9.994596469222756,0,0,1,1,30.0,8.11461643062698,0
6711,2660 Hoboken,flat,ground-floor,198000,1,75.0,Fully equipped,1,1,,2,0,Normal,1938,10.17619038035006,0,21.967184281296035,0,8.171076273037196,1,0,1,2,0,0,8.237304782326447,0,0,1,1,85.0,6.687870684582675,0
6712,2660 Hoboken,house,residence,247000,2,90.0,Super equipped,1,1,,,0,Normal,,12.211428456420073,0,30.0,0,9.805291527644636,0,0,1,2,0,0,9.884765738791737,0,0,1,0,286.4751080392142,8.02544482149921,0
6713,2660 Hoboken,house,residence,279000,3,123.0,Partially equipped,1,2,,,0,Normal,1936,16.688952223774102,0,20.0,0,13.400565087781002,0,0,1,2,0,0,13.509179843015373,0,0,1,1,29.0,10.968107922715587,0
6714,2660 Hoboken,house,residence,279000,3,176.0,Partially equipped,1,2,,,0,Normal,1935,23.880126759221476,0,30.0,0,19.17479232072729,0,0,1,2,0,0,19.330208555859397,0,0,1,1,134.0,15.694203206487344,0
6715,2660 Hoboken,house,residence,220000,3,176.0,Partially equipped,1,1,,,0,To be renovated,1935,23.880126759221476,0,25.0,0,19.17479232072729,0,0,1,2,0,0,19.330208555859397,0,0,1,1,100.0,15.694203206487344,0
6716,2660 Hoboken,house,residence,549000,8,293.0,Super equipped,1,2,,,0,Normal,1937,39.754983752567576,0,46.0,0,31.921671306665313,0,0,1,2,0,0,32.180404016288655,0,0,1,1,237.0,26.127281474436316,0
6717,2660 Hoboken,house,residence,359000,4,244.0,Partially equipped,2,2,,,0,Normal,1936,33.106539370738865,0,71.46657286181643,0,26.583234808281013,0,0,1,2,0,0,26.798698225168707,0,0,1,1,126.0,21.757872627175637,1
6718,2660 Hoboken,flat,apartment,289000,4,165.0,Partially equipped,1,2,,3,0,Normal,1974,22.387618836770134,0,48.32780541885128,0,17.97636780068183,1,1,1,2,1,30.0,18.122070521118182,0,0,1,0,525.2043647385594,14.713315506081885,1
6719,2660 Hoboken,house,residence,225000,4,100.0,Partially equipped,1,1,,,0,Normal,,13.568253840466749,0,29.289579041728047,0,10.894768364049595,0,0,1,2,0,0,10.983073043101928,0,0,1,1,318.3056755991269,8.9171609127769,0
6720,2660 Hoboken,flat,apartment,285000,3,100.0,Partially equipped,1,1,2,2,0,Normal,,16.0,0,40.0,0,8.0,1,0,1,2,1,5.0,8.0,0,0,1,0,318.3056755991269,15.0,1
6721,2660 Hoboken,flat,apartment,169000,2,89.0,Partially equipped,1,1,,5,0,Normal,1998,12.075745918015405,0,26.0,0,9.69634384400414,1,1,1,3,0,0,9.774935008360718,0,0,1,0,283.292051283223,7.936273212371441,0
6722,2660 Hoboken,flat,apartment,149000,1,80.0,Super equipped,1,1,,,0,Excellent,,10.854603072373399,0,23.431663233382437,1,8.715814691239675,1,0,1,2,1,52.0,8.786458434481544,0,1,1,0,254.64454047930155,7.13372873022152,0
6723,2660 Hoboken,house,residence,616160,3,,Super equipped,3,3,,,0,New,2021,,0,,0,,0,0,1,2,1,29.0,,0,0,1,1,57.0,,0
6724,2660 Hoboken,house,residence,350000,3,158.0,Partially equipped,1,1,,2,0,Normal,1977,21.437841067937462,0,32.0,0,17.21373401519836,0,0,1,2,0,0,17.35325540810105,0,0,1,1,125.0,14.089114242187502,1
6725,2660 Hoboken,flat,apartment,169000,1,53.0,Super equipped,1,1,,,0,New,,7.191174535447376,0,15.523476892115866,0,5.774227232946285,1,1,1,2,1,3.0,5.821028712844022,0,0,1,0,168.70200806753726,4.726095283771757,1
6726,2660 Hoboken,flat,apartment,149000,2,78.0,Not equipped,1,1,,3,0,To be renovated,2000,10.583237995564064,0,22.845871652547878,0,8.497919323958683,1,0,1,2,0,0,8.566796973619505,0,0,1,0,248.278426967319,6.955385511965982,0
6727,2660 Hoboken,house,residence,359000,3,143.0,Partially equipped,2,1,,,0,Normal,,19.40260299186745,0,41.88409802967111,0,15.57951876059092,0,0,1,2,0,0,15.705794451635759,0,0,1,1,455.1771161067515,12.751540105270967,1
6728,2660 Hoboken,house,residence,259000,2,105.0,Super equipped,2,1,,1,0,Normal,,14.246666532490085,0,30.75405799381445,0,11.439506782252074,0,0,1,2,0,0,11.532226695257025,0,0,1,1,60.0,9.363018958415745,0
6729,2660 Hoboken,house,residence,485000,3,270.0,Fully equipped,2,1,,2,0,Normal,1988,36.63428536926022,0,79.08186341266573,0,29.415874582933906,0,0,1,2,1,10.0,29.65429721637521,0,0,1,1,320.0,24.07633446449763,1
6730,2660 Hoboken,flat,apartment,241500,2,98.0,Fully equipped,1,1,1,2,0,Normal,2020,24.0,0,30.0,0,10.676872996768603,1,0,1,2,1,6.0,10.76341158223989,0,0,1,0,311.9395620871444,8.738817694521362,1
6731,2660 Hoboken,flat,ground-floor,189000,1,65.0,Partially equipped,1,1,,5,0,Normal,,8.819364996303387,0,25.0,0,7.081599436632237,1,1,1,4,0,0,7.138997478016254,0,0,1,0,206.8986891394325,5.796154593304985,0
6732,2660 Hoboken,flat,apartment,229500,2,85.0,Super equipped,1,1,,4,0,Normal,2005,11.533015764396737,0,36.0,0,9.260553109442156,1,1,1,2,1,5.0,9.33561208663664,0,0,1,0,270.5598242592579,7.579586775860365,0
6733,2660 Hoboken,house,villa,331065,3,1045.0,Super equipped,1,1,,,0,New,2022,141.78825263287752,0,306.0761009860581,0,113.85032940431827,0,0,1,4,0,0,114.77311330041516,0,0,1,1,3326.2943100108764,93.1843315385186,1
6734,2660 Hoboken,flat,ground-floor,257500,2,121.0,Fully equipped,1,1,,2,0,Normal,2020,24.0,0,34.0,0,16.0,1,0,1,2,1,9.0,13.289518382153334,0,0,1,1,90.0,10.78976470446005,1
6735,2660 Hoboken,flat,ground-floor,169000,2,75.0,Partially equipped,1,1,,4,0,To be renovated,,13.0,0,31.0,1,7.0,1,1,1,2,1,,8.0,0,0,1,1,238.7292566993452,6.687870684582675,0
6736,2660 Hoboken,flat,ground-floor,165000,1,78.0,Partially equipped,1,1,,3,0,To be renovated,,10.583237995564064,0,22.845871652547878,0,8.497919323958683,1,0,1,2,0,0,8.566796973619505,0,0,1,1,112.0,6.955385511965982,0
6737,2660 Hoboken,flat,ground-floor,289000,4,180.0,Partially equipped,1,1,,,0,Excellent,,24.422856912840146,0,52.721242275110484,0,19.610583055289272,1,0,1,2,0,0,19.769531477583474,0,0,1,1,100.0,16.05088964299842,1
6738,2660 Hoboken,flat,ground-floor,259300,3,93.0,Partially equipped,1,1,,3,0,New,2021,12.618476071634076,0,30.0,0,10.132134578566124,1,0,1,2,1,15.0,10.214257930084795,0,0,1,1,298.0,8.292959648882517,0
6739,2660 Hoboken,house,residence,265000,3,123.0,Super equipped,1,1,,,0,Normal,1956,16.688952223774102,0,36.0261822213255,0,13.400565087781002,0,0,1,2,0,0,13.509179843015373,0,0,1,1,35.0,10.968107922715587,0
6740,2660 Hoboken,house,residence,259000,2,95.0,Partially equipped,1,1,,,0,Excellent,1930,13.0,0,33.0,0,8.0,0,0,1,2,0,0,12.0,0,0,1,1,85.0,8.471302867138055,0
6741,2660 Hoboken,house,residence,187500,2,80.0,Super equipped,1,1,,2,0,Excellent,,18.0,0,23.431663233382437,0,8.715814691239675,0,0,1,2,0,0,9.0,0,0,1,0,254.64454047930155,7.13372873022152,0
6742,2660 Hoboken,house,residence,379000,5,227.0,Fully equipped,2,3,,2,0,Normal,1966,30.799936217859518,0,66.48734442472266,0,24.73112418639258,0,0,1,2,0,0,24.93157580784138,0,0,1,1,722.5538836100181,20.241955272003565,0
6743,2660 Hoboken,house,residence,234800,2,99.0,Fully equipped,1,1,,,0,To be renovated,,13.432571302062081,0,27.0,0,15.0,0,0,1,2,0,0,10.873242312670909,0,0,1,1,243.0,8.827989303649131,0
6744,2660 Hoboken,house,residence,275000,2,74.0,Partially equipped,1,1,,,0,Normal,2016,10.0,0,37.0,0,8.0621285893967,1,0,1,2,1,20.0,7.0,0,0,1,1,50.0,6.598699075454906,0
6745,2660 Hoboken,house,residence,289000,3,125.0,Partially equipped,1,1,,,0,Normal,,12.0,0,30.0,0,13.618460455061994,0,0,1,2,0,0,18.0,0,0,1,0,397.88209449890866,10.0,0
6746,2660 Hoboken,house,residence,235000,3,103.0,Partially equipped,1,1,,,0,Normal,,13.975301455680752,0,30.16826641297989,0,11.221611414971083,0,0,1,2,0,0,11.312565234394986,0,0,1,0,327.8548458671007,9.184675740160207,0
6747,2660 Hoboken,house,residence,247000,4,140.0,Super equipped,1,2,,3,0,Normal,,20.0,0,18.0,1,10.0,1,0,1,2,0,0,12.0,0,0,1,0,445.6279458387777,20.0,0
6748,2660 Hoboken,house,residence,395000,4,170.0,Super equipped,2,3,,,0,Normal,1994,23.066031528793474,0,32.0,0,18.521106218884313,0,0,1,2,1,21.0,18.67122417327328,0,0,1,1,110.0,15.15917355172073,1
6749,2660 Hoboken,house,residence,285000,5,121.0,Partially equipped,4,4,,,0,Normal,,16.417587146964767,0,35.44039064049094,0,13.18266972050001,0,0,1,2,0,0,13.289518382153334,0,0,1,0,385.14986747494356,10.78976470446005,0
6750,2660 Hoboken,house,residence,235000,3,154.0,Partially equipped,1,1,,,0,To be renovated,1960,18.0,0,25.0,1,10.0,0,0,1,2,0,0,12.0,0,0,1,1,129.0,32.0,0
6751,2660 Hoboken,house,residence,369000,3,193.0,Fully equipped,1,2,,3,0,Normal,1967,26.186729912100823,0,56.52888755053513,0,21.02690294261572,0,0,1,2,0,0,21.197330973186723,0,0,1,1,614.3299539063149,17.210120561659416,1
6752,2660 Hoboken,house,residence,295000,3,100.0,Partially equipped,1,1,,,0,Normal,,13.568253840466749,0,29.289579041728047,0,10.894768364049595,0,0,1,2,0,0,10.983073043101928,0,0,1,0,318.3056755991269,8.9171609127769,0
6753,2660 Hoboken,house,residence,335000,4,196.0,Fully equipped,2,2,,3,0,Normal,1959,68.0,0,24.0,0,10.0,0,0,1,2,0,0,21.52682316447978,0,0,1,0,623.8791241742888,17.477635389042725,0
6754,2660 Hoboken,house,residence,269000,4,,Partially equipped,2,3,,,0,Normal,,,0,,0,,0,0,1,2,0,0,,0,0,1,0,,,1
6755,2660 Hoboken,house,residence,265000,3,126.0,Super equipped,2,2,,,0,Normal,,17.095999838988103,0,36.90486959257734,0,13.72740813870249,0,0,1,2,1,12.0,13.83867203430843,0,0,1,0,401.06515125489994,11.235622750098894,0
6756,2660 Hoboken,house,residence,375000,5,139.0,Fully equipped,1,1,,,0,Normal,1930,18.85987283824878,0,40.71251486800199,0,15.143728026028937,0,0,1,2,0,0,15.266471529911682,0,0,1,0,442.4448890827864,12.394853668759891,0
6757,2660 Hoboken,house,residence,285000,3,124.0,Partially equipped,2,2,,,0,To be renovated,,16.824634762178768,0,36.31907801174278,0,13.509512771421498,0,0,1,2,0,0,13.619010573446392,0,0,1,0,394.69903774291737,11.057279531843356,0
6758,2660 Hoboken,house,residence,229000,2,137.0,Partially equipped,1,1,,2,0,Normal,,18.588507761439445,0,40.12672328716742,0,14.925832658747945,0,0,1,2,0,0,15.046810069049643,0,0,1,0,436.0787755708039,12.216510450504353,0
6759,2660 Hoboken,house,residence,219000,3,125.0,Fully equipped,1,1,,2,0,Normal,,16.960317300583437,0,36.61197380216006,0,13.618460455061994,0,0,1,2,0,0,13.728841303877411,0,0,1,1,397.88209449890866,11.146451140971125,1
6760,2660 Hoboken,flat,apartment,145000,2,63.0,Partially equipped,1,1,11,,0,Normal,,8.547999919494051,0,18.45243479628867,1,6.863704069351245,1,1,1,2,1,,6.919336017154215,0,0,1,0,200.53257562744997,5.617811375049447,0
6761,2660 Hoboken,flat,apartment,219000,2,80.0,Fully equipped,1,1,1,3,0,Normal,1997,20.0,0,37.0,0,10.0,1,0,1,2,1,3.0,8.786458434481544,0,0,1,0,254.64454047930155,7.13372873022152,1
6762,2660 Hoboken,flat,apartment,269000,2,90.0,Super equipped,1,1,,,0,Normal,,12.211428456420073,0,26.360621137555242,0,9.805291527644636,1,1,1,2,0,0,9.884765738791737,0,0,1,0,286.4751080392142,8.02544482149921,0
6763,2660 Hoboken,flat,apartment,169000,1,70.0,Super equipped,1,1,,,0,Normal,1967,9.497777688326725,0,20.502705329209633,1,7.626337854834716,1,1,1,2,0,0,7.6881511301713505,0,1,1,0,222.81397291938885,6.24201263894383,0
6764,2660 Hoboken,flat,apartment,210000,2,87.0,Super equipped,1,1,,2,0,Normal,1945,11.804380841206072,0,16.0,0,9.478448476723148,1,0,1,2,0,0,9.555273547498679,0,0,1,0,276.9259377712404,7.757929994115903,0
6765,2660 Hoboken,flat,apartment,175000,1,63.0,Partially equipped,1,1,1,2,0,Fully renovated,,8.547999919494051,0,18.45243479628867,1,6.863704069351245,1,0,1,2,0,0,6.919336017154215,0,0,1,0,200.53257562744997,5.617811375049447,0
6766,2660 Hoboken,flat,apartment,209000,2,80.0,Partially equipped,1,1,1,3,0,New,1971,10.854603072373399,0,23.431663233382437,1,8.715814691239675,1,0,1,2,0,0,8.786458434481544,0,1,1,0,254.64454047930155,7.13372873022152,1
6767,2660 Hoboken,flat,apartment,224000,2,73.0,Fully equipped,1,1,2,2,0,Normal,2007,9.904825303540726,0,21.381392700461475,0,7.953180905756205,1,0,1,2,1,13.0,8.017643321464409,0,0,1,0,232.36314318736265,6.509527466327137,1
6768,2660 Hoboken,flat,apartment,235000,2,94.0,Fully equipped,1,1,,3,0,Normal,2002,12.754158610038743,0,27.532204299224365,0,10.24108226220662,1,0,1,2,1,5.0,10.324088660515814,0,0,1,0,299.2073350631793,8.382131258010286,0
6769,2660 Hoboken,flat,apartment,234500,2,85.0,Fully equipped,1,1,2,2,0,Normal,1998,11.533015764396737,0,35.0,0,9.260553109442156,1,0,1,2,1,8.0,9.33561208663664,0,0,1,0,270.5598242592579,7.579586775860365,1
6770,2660 Hoboken,flat,apartment,249000,2,90.0,Super equipped,2,1,,2,0,Normal,2006,11.0,1,40.0,0,9.805291527644636,1,1,1,2,1,16.0,14.0,0,0,1,1,60.0,8.02544482149921,1
6771,2660 Hoboken,flat,apartment,239000,2,90.0,Partially equipped,1,1,,,0,Normal,1979,12.211428456420073,0,30.0,0,9.805291527644636,1,0,1,2,1,3.0,9.884765738791737,0,0,1,0,286.4751080392142,8.02544482149921,1
6772,2660 Hoboken,flat,apartment,189000,2,85.0,Partially equipped,1,1,11,,0,New,,11.533015764396737,0,24.89614218546884,0,9.260553109442156,1,0,1,2,1,14.0,9.33561208663664,0,0,1,0,270.5598242592579,7.579586775860365,0
6773,2660 Hoboken,flat,apartment,295000,3,175.0,Super equipped,1,2,,,0,New,,23.74444422081681,0,51.25676332302408,0,19.06584463708679,1,0,1,2,0,0,19.220377825428375,0,0,1,0,557.0349322984721,15.605031597359575,0
6774,2660 Hoboken,flat,apartment,254000,1,106.0,Partially equipped,1,1,,,0,Normal,2014,14.382349070894753,0,39.0,0,11.54845446589257,1,1,1,2,1,25.0,11.642057425688044,0,0,1,0,337.4040161350745,9.452190567543514,0
6775,2660 Hoboken,flat,apartment,180000,2,70.0,Fully equipped,1,1,3,,1,Normal,,13.0,0,25.0,0,6.0,1,0,1,2,0,0,8.0,0,0,1,0,222.81397291938885,6.24201263894383,0
6776,2660 Hoboken,flat,apartment,215000,1,61.0,Fully equipped,1,1,2,3,0,Normal,2018,8.276634842684716,0,17.866643215454108,0,6.645808702070253,1,0,1,2,1,7.0,6.699674556292177,0,0,1,0,194.16646211546743,5.439468156793909,1
6777,2660 Hoboken,flat,apartment,340000,4,200.0,Partially equipped,2,2,,3,0,To be renovated,,27.136507680933498,0,58.57915808345609,0,21.78953672809919,1,0,1,2,0,0,21.966146086203857,0,0,1,0,636.6113511982538,17.8343218255538,0
6778,2660 Hoboken,flat,apartment,175000,3,105.0,Partially equipped,1,1,,3,0,To be renovated,,14.246666532490085,0,30.75405799381445,0,11.439506782252074,1,0,1,2,0,0,11.532226695257025,0,0,1,0,334.2209593790833,9.363018958415745,0
6779,2660 Hoboken,flat,apartment,189000,2,100.0,Fully equipped,1,1,,,0,Normal,1969,13.568253840466749,0,29.289579041728047,0,10.894768364049595,1,0,1,2,0,0,10.983073043101928,0,0,1,0,318.3056755991269,8.9171609127769,0
